Name,Ingredients,Level,FoodType,ImageSrc
Spicy prawn curry with quick pilau rice,"1 small red onion ½ a bunch of fresh coriander 5cm piece of ginger ½-1 fresh green chilli olive oil 1 teaspoon mustard seeds ½ teaspoon turmeric 4 dried curry leaves , optional 2 ripe tomatoes, on the vine 200 g raw king prawns , shells on, from sustainable sources 100 ml light coconut milk PILAU RICE 1 onion vegetable oil 1 teaspoon unsalted butter 1 teaspoon cumin seeds 1 dried red chilli , optional 3 cardamom pods 4 cloves 1 teaspoon turmeric 1 fresh bay leaf ½ mug of basmati rice (about 150g) 1 small red onion ½ a bunch of fresh coriander 5cm piece of ginger ½-1 fresh green chilli olive oil 1 teaspoon mustard seeds ½ teaspoon turmeric 4 dried curry leaves , optional 2 ripe tomatoes, on the vine 200 g raw king prawns , shells on, from sustainable sources 100 ml light coconut milk PILAU RICE 1 onion vegetable oil 1 teaspoon unsalted butter 1 teaspoon cumin seeds 1 dried red chilli , optional 3 cardamom pods 4 cloves 1 teaspoon turmeric 1 fresh bay leaf ½ mug of basmati rice (about 150g) 1 small red onion ½ a bunch of fresh coriander 5cm piece of ginger ½-1 fresh green chilli olive oil 1 teaspoon mustard seeds ½ teaspoon turmeric 4 dried curry leaves , optional 2 ripe tomatoes, on the vine 200 g raw king prawns , shells on, from sustainable sources 100 ml light coconut milk PILAU RICE 1 onion vegetable oil 1 teaspoon unsalted butter 1 teaspoon cumin seeds 1 dried red chilli , optional 3 cardamom pods 4 cloves 1 teaspoon turmeric 1 fresh bay leaf ½ mug of basmati rice (about 150g) 1 small red onion ½ a bunch of fresh coriander 5cm piece of ginger ½-1 fresh green chilli olive oil 1 teaspoon mustard seeds ½ teaspoon turmeric 4 dried curry leaves , optional 2 ripe tomatoes, on the vine 200 g raw king prawns , shells on, from sustainable sources 100 ml light coconut milk PILAU RICE 1 onion vegetable oil 1 teaspoon unsalted butter 1 teaspoon cumin seeds 1 dried red chilli , optional 3 cardamom pods 4 cloves 1 teaspoon turmeric 1 fresh bay leaf ½ mug of basmati rice (about 150g)",not-too-tricky,seafood,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Lamb boti kabab,1 kg boneless lamb leg unsalted butter MARINADE 5 cloves of garlic 3cm piece of ginger ½ a lime 150 g Greek yoghurt 50 ml sunflower oil 35 g papaya paste (see tip) 20 g deggi mirch (see tip) 1 teaspoon garam masala 1 teaspoon red chilli powder 1 pinch of cumin seeds 1 pinch of ground cumin 1 kg boneless lamb leg unsalted butter MARINADE 5 cloves of garlic 3cm piece of ginger ½ a lime 150 g Greek yoghurt 50 ml sunflower oil 35 g papaya paste (see tip) 20 g deggi mirch (see tip) 1 teaspoon garam masala 1 teaspoon red chilli powder 1 pinch of cumin seeds 1 pinch of ground cumin 1 kg boneless lamb leg unsalted butter MARINADE 5 cloves of garlic 3cm piece of ginger ½ a lime 150 g Greek yoghurt 50 ml sunflower oil 35 g papaya paste (see tip) 20 g deggi mirch (see tip) 1 teaspoon garam masala 1 teaspoon red chilli powder 1 pinch of cumin seeds 1 pinch of ground cumin 1 kg boneless lamb leg unsalted butter MARINADE 5 cloves of garlic 3cm piece of ginger ½ a lime 150 g Greek yoghurt 50 ml sunflower oil 35 g papaya paste (see tip) 20 g deggi mirch (see tip) 1 teaspoon garam masala 1 teaspoon red chilli powder 1 pinch of cumin seeds 1 pinch of ground cumin,not-too-tricky,lamb,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
"Kale, fried chorizo & crusty croutons with a poached egg",60 g quality chorizo olive oil 1 slice of crusty bread 150 g kale 1 clove of garlic 2 large free-range eggs 2 tablespoons sherry vinegar 60 g quality chorizo olive oil 1 slice of crusty bread 150 g kale 1 clove of garlic 2 large free-range eggs 2 tablespoons sherry vinegar 60 g quality chorizo olive oil 1 slice of crusty bread 150 g kale 1 clove of garlic 2 large free-range eggs 2 tablespoons sherry vinegar 60 g quality chorizo olive oil 1 slice of crusty bread 150 g kale 1 clove of garlic 2 large free-range eggs 2 tablespoons sherry vinegar,not-too-tricky,eggs,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
"Sausage, kale & ricotta bake",1 onion 2 cloves of garlic 1 fresh green chilli olive oil 1 lemon 4 higher-welfare sausages 400 g conchiglie pasta 200 g kale 3 sprigs of fresh oregano 200 g ricotta cheese 30 g pecorino cheese 1 onion 2 cloves of garlic 1 fresh green chilli olive oil 1 lemon 4 higher-welfare sausages 400 g conchiglie pasta 200 g kale 3 sprigs of fresh oregano 200 g ricotta cheese 30 g pecorino cheese 1 onion 2 cloves of garlic 1 fresh green chilli olive oil 1 lemon 4 higher-welfare sausages 400 g conchiglie pasta 200 g kale 3 sprigs of fresh oregano 200 g ricotta cheese 30 g pecorino cheese 1 onion 2 cloves of garlic 1 fresh green chilli olive oil 1 lemon 4 higher-welfare sausages 400 g conchiglie pasta 200 g kale 3 sprigs of fresh oregano 200 g ricotta cheese 30 g pecorino cheese,not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Kale & Sausage Stew,olive oil 1 onion 2 cloves of garlic 1 lemon 1 teaspoon fennel seeds ½ teaspoon crushed chillies 1 fresh bay leaf 6 sausages 1½ tablespoons plain flour 1 x 400 g tin chopped tomatoes 500 ml organic vegetable stock 1 large handful of kale olive oil 1 onion 2 cloves of garlic 1 lemon 1 teaspoon fennel seeds ½ teaspoon crushed chillies 1 fresh bay leaf 6 sausages 1½ tablespoons plain flour 1 x 400 g tin chopped tomatoes 500 ml organic vegetable stock 1 large handful of kale olive oil 1 onion 2 cloves of garlic 1 lemon 1 teaspoon fennel seeds ½ teaspoon crushed chillies 1 fresh bay leaf 6 sausages 1½ tablespoons plain flour 1 x 400 g tin chopped tomatoes 500 ml organic vegetable stock 1 large handful of kale olive oil 1 onion 2 cloves of garlic 1 lemon 1 teaspoon fennel seeds ½ teaspoon crushed chillies 1 fresh bay leaf 6 sausages 1½ tablespoons plain flour 1 x 400 g tin chopped tomatoes 500 ml organic vegetable stock 1 large handful of kale,not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Parsi salli boti,"5cm piece of ginger 6 cloves of garlic 100 g ripe tomatoes 1 tablespoon tomato purée 2 small onions 3 tablespoons vegetable oil 5 green cardamom pods 6 cloves 2 teaspoon kashmiri chilli powder or mild paprika 1 teaspoon turmeric powder 850 g lamb leg on the bone , cut into 3cm pieces (ask your butcher to do this) 1 small green chilli 4 dried apricots 2 tablespoons jaggery or caster sugar 1 tablespoon malt vinegar ½ teaspoon cumin seeds ½ teaspoon garam masala powder 1 lime RED ONION SALAD 1 medium red onion ½ a lime 5cm piece of ginger 6 cloves of garlic 100 g ripe tomatoes 1 tablespoon tomato purée 2 small onions 3 tablespoons vegetable oil 5 green cardamom pods 6 cloves 2 teaspoon kashmiri chilli powder or mild paprika 1 teaspoon turmeric powder 850 g lamb leg on the bone , cut into 3cm pieces (ask your butcher to do this) 1 small green chilli 4 dried apricots 2 tablespoons jaggery or caster sugar 1 tablespoon malt vinegar ½ teaspoon cumin seeds ½ teaspoon garam masala powder 1 lime RED ONION SALAD 1 medium red onion ½ a lime 5cm piece of ginger 6 cloves of garlic 100 g ripe tomatoes 1 tablespoon tomato purée 2 small onions 3 tablespoons vegetable oil 5 green cardamom pods 6 cloves 2 teaspoon kashmiri chilli powder or mild paprika 1 teaspoon turmeric powder 850 g lamb leg on the bone , cut into 3cm pieces (ask your butcher to do this) 1 small green chilli 4 dried apricots 2 tablespoons jaggery or caster sugar 1 tablespoon malt vinegar ½ teaspoon cumin seeds ½ teaspoon garam masala powder 1 lime RED ONION SALAD 1 medium red onion ½ a lime 5cm piece of ginger 6 cloves of garlic 100 g ripe tomatoes 1 tablespoon tomato purée 2 small onions 3 tablespoons vegetable oil 5 green cardamom pods 6 cloves 2 teaspoon kashmiri chilli powder or mild paprika 1 teaspoon turmeric powder 850 g lamb leg on the bone , cut into 3cm pieces (ask your butcher to do this) 1 small green chilli 4 dried apricots 2 tablespoons jaggery or caster sugar 1 tablespoon malt vinegar ½ teaspoon cumin seeds ½ teaspoon garam masala powder 1 lime RED ONION SALAD 1 medium red onion ½ a lime",not-too-tricky,lamb,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Chicken tandoor-style kebabs,"3cm piece of ginger 2 cloves of garlic 140 g natural yoghurt 2 tablespoons olive oil 60 ml tomato passata ½ tesapoon garam masala ½ teaspoon chilli powder ½ teaspoon smoked paprika ½ teaspoon turmeric 10-12 skinless, boneless free-range chicken thighs 3cm piece of ginger 2 cloves of garlic 140 g natural yoghurt 2 tablespoons olive oil 60 ml tomato passata ½ tesapoon garam masala ½ teaspoon chilli powder ½ teaspoon smoked paprika ½ teaspoon turmeric 10-12 skinless, boneless free-range chicken thighs 3cm piece of ginger 2 cloves of garlic 140 g natural yoghurt 2 tablespoons olive oil 60 ml tomato passata ½ tesapoon garam masala ½ teaspoon chilli powder ½ teaspoon smoked paprika ½ teaspoon turmeric 10-12 skinless, boneless free-range chicken thighs 3cm piece of ginger 2 cloves of garlic 140 g natural yoghurt 2 tablespoons olive oil 60 ml tomato passata ½ tesapoon garam masala ½ teaspoon chilli powder ½ teaspoon smoked paprika ½ teaspoon turmeric 10-12 skinless, boneless free-range chicken thighs",not-too-tricky,chicken,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Venison dopiaza,"2 tablespoons cumin seeds 1 tablespoon coriander seeds 2 teaspoons black peppercorns 1 tablespoon cardamom pods 4 cloves of garlic 5cm piece of ginger 1 kg venison neck fillet 4 heaped tablespoons natural yoghurt, plus extra to serve 9 onions 4 fresh chillies ghee or butter 3 ripe tomatoes 1 bunch of fresh coriander 2 tablespoons cumin seeds 1 tablespoon coriander seeds 2 teaspoons black peppercorns 1 tablespoon cardamom pods 4 cloves of garlic 5cm piece of ginger 1 kg venison neck fillet 4 heaped tablespoons natural yoghurt, plus extra to serve 9 onions 4 fresh chillies ghee or butter 3 ripe tomatoes 1 bunch of fresh coriander 2 tablespoons cumin seeds 1 tablespoon coriander seeds 2 teaspoons black peppercorns 1 tablespoon cardamom pods 4 cloves of garlic 5cm piece of ginger 1 kg venison neck fillet 4 heaped tablespoons natural yoghurt, plus extra to serve 9 onions 4 fresh chillies ghee or butter 3 ripe tomatoes 1 bunch of fresh coriander 2 tablespoons cumin seeds 1 tablespoon coriander seeds 2 teaspoons black peppercorns 1 tablespoon cardamom pods 4 cloves of garlic 5cm piece of ginger 1 kg venison neck fillet 4 heaped tablespoons natural yoghurt, plus extra to serve 9 onions 4 fresh chillies ghee or butter 3 ripe tomatoes 1 bunch of fresh coriander",not-too-tricky,game,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Crispy duck with fire-roasted plum sauce,"4 x 220 g duck legs MARINADE 2 star anise 1 stick of cinnamon 2 tablespoons runny honey 4 tablespoons runny honey 4 tablespoons low-salt soy sauce 1 tablespoon sesame oil FIRE-ROASTED PLUM SAUCE 6 ripe, juicy plums 3 tablespoons brown sugar , plus extra to taste 1 star anise BLACK QUINOA & MACADAMIA SALAD 150 g black quinoa (or white or red) 100 g macadamia nuts ½ a bunch of fresh Thai basil ½ a bunch of fresh coriander 4 spring onions 1 tablespoon rice wine vinegar 1 tablespoon runny honey 2 tablespoons low-salt soy sauce 1 tablespoon sesame oil 4 x 220 g duck legs MARINADE 2 star anise 1 stick of cinnamon 2 tablespoons runny honey 4 tablespoons runny honey 4 tablespoons low-salt soy sauce 1 tablespoon sesame oil FIRE-ROASTED PLUM SAUCE 6 ripe, juicy plums 3 tablespoons brown sugar , plus extra to taste 1 star anise BLACK QUINOA & MACADAMIA SALAD 150 g black quinoa (or white or red) 100 g macadamia nuts ½ a bunch of fresh Thai basil ½ a bunch of fresh coriander 4 spring onions 1 tablespoon rice wine vinegar 1 tablespoon runny honey 2 tablespoons low-salt soy sauce 1 tablespoon sesame oil 4 x 220 g duck legs MARINADE 2 star anise 1 stick of cinnamon 2 tablespoons runny honey 4 tablespoons runny honey 4 tablespoons low-salt soy sauce 1 tablespoon sesame oil FIRE-ROASTED PLUM SAUCE 6 ripe, juicy plums 3 tablespoons brown sugar , plus extra to taste 1 star anise BLACK QUINOA & MACADAMIA SALAD 150 g black quinoa (or white or red) 100 g macadamia nuts ½ a bunch of fresh Thai basil ½ a bunch of fresh coriander 4 spring onions 1 tablespoon rice wine vinegar 1 tablespoon runny honey 2 tablespoons low-salt soy sauce 1 tablespoon sesame oil 4 x 220 g duck legs MARINADE 2 star anise 1 stick of cinnamon 2 tablespoons runny honey 4 tablespoons runny honey 4 tablespoons low-salt soy sauce 1 tablespoon sesame oil FIRE-ROASTED PLUM SAUCE 6 ripe, juicy plums 3 tablespoons brown sugar , plus extra to taste 1 star anise BLACK QUINOA & MACADAMIA SALAD 150 g black quinoa (or white or red) 100 g macadamia nuts ½ a bunch of fresh Thai basil ½ a bunch of fresh coriander 4 spring onions 1 tablespoon rice wine vinegar 1 tablespoon runny honey 2 tablespoons low-salt soy sauce 1 tablespoon sesame oil",not-too-tricky,duck,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Spicy salt duck,"2 x 200 g duck breasts, skin on, trimmed of excess fat 2 tablespoons plain flour 1 teaspoon chilli powder ½ teaspoon ground cumin ½ teaspoon ground fennel seeds ½ teaspoon sichuan seasoning, plus extra to serve (see tip) ½ teaspoon ground ginger 1 large red chilli 2-3 spring onions 2 lemons 700 ml vegetable oil , for deep-frying 2 x 200 g duck breasts, skin on, trimmed of excess fat 2 tablespoons plain flour 1 teaspoon chilli powder ½ teaspoon ground cumin ½ teaspoon ground fennel seeds ½ teaspoon sichuan seasoning, plus extra to serve (see tip) ½ teaspoon ground ginger 1 large red chilli 2-3 spring onions 2 lemons 700 ml vegetable oil , for deep-frying 2 x 200 g duck breasts, skin on, trimmed of excess fat 2 tablespoons plain flour 1 teaspoon chilli powder ½ teaspoon ground cumin ½ teaspoon ground fennel seeds ½ teaspoon sichuan seasoning, plus extra to serve (see tip) ½ teaspoon ground ginger 1 large red chilli 2-3 spring onions 2 lemons 700 ml vegetable oil , for deep-frying 2 x 200 g duck breasts, skin on, trimmed of excess fat 2 tablespoons plain flour 1 teaspoon chilli powder ½ teaspoon ground cumin ½ teaspoon ground fennel seeds ½ teaspoon sichuan seasoning, plus extra to serve (see tip) ½ teaspoon ground ginger 1 large red chilli 2-3 spring onions 2 lemons 700 ml vegetable oil , for deep-frying",not-too-tricky,duck,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Casarecce with broccoli & anchovies,450 g broccoli 1 clove of garlic 1 fresh red chilli 40 g breadcrumbs 3 salted anchovies (or 6 anchovies in oil) 1 tablespoon garlic oil 4 tablespoons olive oil 50 g pine nuts 30 g sultanas 400 g dried casarecce or penne 60 each of fresh and aged caciocavallo (or pecorino) cheese 450 g broccoli 1 clove of garlic 1 fresh red chilli 40 g breadcrumbs 3 salted anchovies (or 6 anchovies in oil) 1 tablespoon garlic oil 4 tablespoons olive oil 50 g pine nuts 30 g sultanas 400 g dried casarecce or penne 60 each of fresh and aged caciocavallo (or pecorino) cheese 450 g broccoli 1 clove of garlic 1 fresh red chilli 40 g breadcrumbs 3 salted anchovies (or 6 anchovies in oil) 1 tablespoon garlic oil 4 tablespoons olive oil 50 g pine nuts 30 g sultanas 400 g dried casarecce or penne 60 each of fresh and aged caciocavallo (or pecorino) cheese 450 g broccoli 1 clove of garlic 1 fresh red chilli 40 g breadcrumbs 3 salted anchovies (or 6 anchovies in oil) 1 tablespoon garlic oil 4 tablespoons olive oil 50 g pine nuts 30 g sultanas 400 g dried casarecce or penne 60 each of fresh and aged caciocavallo (or pecorino) cheese,not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Involtini di manzo,8 x 70 g pieces of thinly sliced topside of beef 50 g pine nuts 4 cloves of garlic a few sprigs of fresh thyme a few sprigs of fresh rosemary a few sprigs of fresh parsley 70 g fresh breadcrumbs 4 tablespoons raisins olive oil 3 shallots 100 ml white wine 1 x 400 g tin of chopped tomatoes 8 x 70 g pieces of thinly sliced topside of beef 50 g pine nuts 4 cloves of garlic a few sprigs of fresh thyme a few sprigs of fresh rosemary a few sprigs of fresh parsley 70 g fresh breadcrumbs 4 tablespoons raisins olive oil 3 shallots 100 ml white wine 1 x 400 g tin of chopped tomatoes 8 x 70 g pieces of thinly sliced topside of beef 50 g pine nuts 4 cloves of garlic a few sprigs of fresh thyme a few sprigs of fresh rosemary a few sprigs of fresh parsley 70 g fresh breadcrumbs 4 tablespoons raisins olive oil 3 shallots 100 ml white wine 1 x 400 g tin of chopped tomatoes 8 x 70 g pieces of thinly sliced topside of beef 50 g pine nuts 4 cloves of garlic a few sprigs of fresh thyme a few sprigs of fresh rosemary a few sprigs of fresh parsley 70 g fresh breadcrumbs 4 tablespoons raisins olive oil 3 shallots 100 ml white wine 1 x 400 g tin of chopped tomatoes,not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
"Pea, mint & basil arancini cakes",5 spring onions 1 small clove of garlic olive oil 160 g arborio risotto rice 80 ml white wine 500 ml hot organic vegetable stock 40 g fresh or frozen peas 20 g butter 1 lemon 20 g Parmesan cheese 2 sprigs of fresh mint ½ a bunch of fresh basil 2 large free-range eggs 200 g fresh breadcrumbs vegetable oil 5 spring onions 1 small clove of garlic olive oil 160 g arborio risotto rice 80 ml white wine 500 ml hot organic vegetable stock 40 g fresh or frozen peas 20 g butter 1 lemon 20 g Parmesan cheese 2 sprigs of fresh mint ½ a bunch of fresh basil 2 large free-range eggs 200 g fresh breadcrumbs vegetable oil 5 spring onions 1 small clove of garlic olive oil 160 g arborio risotto rice 80 ml white wine 500 ml hot organic vegetable stock 40 g fresh or frozen peas 20 g butter 1 lemon 20 g Parmesan cheese 2 sprigs of fresh mint ½ a bunch of fresh basil 2 large free-range eggs 200 g fresh breadcrumbs vegetable oil 5 spring onions 1 small clove of garlic olive oil 160 g arborio risotto rice 80 ml white wine 500 ml hot organic vegetable stock 40 g fresh or frozen peas 20 g butter 1 lemon 20 g Parmesan cheese 2 sprigs of fresh mint ½ a bunch of fresh basil 2 large free-range eggs 200 g fresh breadcrumbs vegetable oil,not-too-tricky,rice,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Penne in salsa di cipolle (Penne with onion sauce),500 g red onions 4 tablespoons olive oil ½ teaspoon Marmite 1 teaspoon plain flour 350 g penne 25 g butter Parmigiano Reggiano cheese 500 g red onions 4 tablespoons olive oil ½ teaspoon Marmite 1 teaspoon plain flour 350 g penne 25 g butter Parmigiano Reggiano cheese 500 g red onions 4 tablespoons olive oil ½ teaspoon Marmite 1 teaspoon plain flour 350 g penne 25 g butter Parmigiano Reggiano cheese 500 g red onions 4 tablespoons olive oil ½ teaspoon Marmite 1 teaspoon plain flour 350 g penne 25 g butter Parmigiano Reggiano cheese,not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Sticky pork noodles,"350 g higher-welfare pork tenderloin 300 g broccoli 410 g fresh free-range egg noodles or 240g dried noodles 2 cloves of garlic 3 cm piece of ginger 1 tablespoon groundnut oil 200 g beansprouts 1 fresh red chilli , optional MARINADE 4 tablespoons low-salt soy sauce 1 teaspoon Chinese five-spice powder 1 teaspoon chilli powder 1½ tablespoons runny honey 1 tablespoon rice wine vinegar 1 dash of sesame oil 350 g higher-welfare pork tenderloin 300 g broccoli 410 g fresh free-range egg noodles or 240g dried noodles 2 cloves of garlic 3 cm piece of ginger 1 tablespoon groundnut oil 200 g beansprouts 1 fresh red chilli , optional MARINADE 4 tablespoons low-salt soy sauce 1 teaspoon Chinese five-spice powder 1 teaspoon chilli powder 1½ tablespoons runny honey 1 tablespoon rice wine vinegar 1 dash of sesame oil 350 g higher-welfare pork tenderloin 300 g broccoli 410 g fresh free-range egg noodles or 240g dried noodles 2 cloves of garlic 3 cm piece of ginger 1 tablespoon groundnut oil 200 g beansprouts 1 fresh red chilli , optional MARINADE 4 tablespoons low-salt soy sauce 1 teaspoon Chinese five-spice powder 1 teaspoon chilli powder 1½ tablespoons runny honey 1 tablespoon rice wine vinegar 1 dash of sesame oil 350 g higher-welfare pork tenderloin 300 g broccoli 410 g fresh free-range egg noodles or 240g dried noodles 2 cloves of garlic 3 cm piece of ginger 1 tablespoon groundnut oil 200 g beansprouts 1 fresh red chilli , optional MARINADE 4 tablespoons low-salt soy sauce 1 teaspoon Chinese five-spice powder 1 teaspoon chilli powder 1½ tablespoons runny honey 1 tablespoon rice wine vinegar 1 dash of sesame oil",not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Spicy grilled vegetable rolls & chickpea salad,1 tablespoon clear runny honey 1 tablespoon harissa 4 baby aubergines 3 courgettes 2 green peppers 2 red peppers 2 red onions 2 tomatoes 2 tablespoons extra virgin olive oil 2 pieces of Arab-style flatbread salad leaves CHICKPEA SALAD 1 x 400 g tin of chickpeas 1 onion ½ a bunch of fresh flat-leaf parsley 1 lemon ½ tablespoon paprika ½ tablespoon ground cumin 5 tablespoons extra virgin olive oil 1 tablespoon clear runny honey 1 tablespoon harissa 4 baby aubergines 3 courgettes 2 green peppers 2 red peppers 2 red onions 2 tomatoes 2 tablespoons extra virgin olive oil 2 pieces of Arab-style flatbread salad leaves CHICKPEA SALAD 1 x 400 g tin of chickpeas 1 onion ½ a bunch of fresh flat-leaf parsley 1 lemon ½ tablespoon paprika ½ tablespoon ground cumin 5 tablespoons extra virgin olive oil 1 tablespoon clear runny honey 1 tablespoon harissa 4 baby aubergines 3 courgettes 2 green peppers 2 red peppers 2 red onions 2 tomatoes 2 tablespoons extra virgin olive oil 2 pieces of Arab-style flatbread salad leaves CHICKPEA SALAD 1 x 400 g tin of chickpeas 1 onion ½ a bunch of fresh flat-leaf parsley 1 lemon ½ tablespoon paprika ½ tablespoon ground cumin 5 tablespoons extra virgin olive oil 1 tablespoon clear runny honey 1 tablespoon harissa 4 baby aubergines 3 courgettes 2 green peppers 2 red peppers 2 red onions 2 tomatoes 2 tablespoons extra virgin olive oil 2 pieces of Arab-style flatbread salad leaves CHICKPEA SALAD 1 x 400 g tin of chickpeas 1 onion ½ a bunch of fresh flat-leaf parsley 1 lemon ½ tablespoon paprika ½ tablespoon ground cumin 5 tablespoons extra virgin olive oil,not-too-tricky,vegetables,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
"Spaghetti aglio, olio & spring greens",2 cloves of garlic 1 fresh red chilli 1 head of spring greens 400 g dried spaghetti extra virgin olive oil 1 large unwaxed lemon Parmesan cheese 2 cloves of garlic 1 fresh red chilli 1 head of spring greens 400 g dried spaghetti extra virgin olive oil 1 large unwaxed lemon Parmesan cheese 2 cloves of garlic 1 fresh red chilli 1 head of spring greens 400 g dried spaghetti extra virgin olive oil 1 large unwaxed lemon Parmesan cheese 2 cloves of garlic 1 fresh red chilli 1 head of spring greens 400 g dried spaghetti extra virgin olive oil 1 large unwaxed lemon Parmesan cheese,not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Saltimbocca alla Romana,4 x 150 g higher-welfare veal escalopes 8 fresh sage leaves 8 slices of higher-welfare prosciutto 2 tablespoons unsalted butter olive oil 1 good swig of marsala 1 lemon 4 x 150 g higher-welfare veal escalopes 8 fresh sage leaves 8 slices of higher-welfare prosciutto 2 tablespoons unsalted butter olive oil 1 good swig of marsala 1 lemon 4 x 150 g higher-welfare veal escalopes 8 fresh sage leaves 8 slices of higher-welfare prosciutto 2 tablespoons unsalted butter olive oil 1 good swig of marsala 1 lemon 4 x 150 g higher-welfare veal escalopes 8 fresh sage leaves 8 slices of higher-welfare prosciutto 2 tablespoons unsalted butter olive oil 1 good swig of marsala 1 lemon,not-too-tricky,beef,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Tortellini in brodo,"300 g beef brisket 150 g beef shank bones 300 g free-range chicken thighs and drumsticks, skin on ½ an onion 1 stick of celery 1 carrot PASTA DOUGH 200 g tipo 00 flour , plus extra for dusting 2 large free-range eggs FILLING olive oil 75 g lean minced beef 75 g higher-welfare prosciutto di Parma 50 g higher-welfare mortadella di Bologna 1 pinch of ground nutmeg 50 g Parmesan cheese , plus extra to serve 300 g beef brisket 150 g beef shank bones 300 g free-range chicken thighs and drumsticks, skin on ½ an onion 1 stick of celery 1 carrot PASTA DOUGH 200 g tipo 00 flour , plus extra for dusting 2 large free-range eggs FILLING olive oil 75 g lean minced beef 75 g higher-welfare prosciutto di Parma 50 g higher-welfare mortadella di Bologna 1 pinch of ground nutmeg 50 g Parmesan cheese , plus extra to serve 300 g beef brisket 150 g beef shank bones 300 g free-range chicken thighs and drumsticks, skin on ½ an onion 1 stick of celery 1 carrot PASTA DOUGH 200 g tipo 00 flour , plus extra for dusting 2 large free-range eggs FILLING olive oil 75 g lean minced beef 75 g higher-welfare prosciutto di Parma 50 g higher-welfare mortadella di Bologna 1 pinch of ground nutmeg 50 g Parmesan cheese , plus extra to serve 300 g beef brisket 150 g beef shank bones 300 g free-range chicken thighs and drumsticks, skin on ½ an onion 1 stick of celery 1 carrot PASTA DOUGH 200 g tipo 00 flour , plus extra for dusting 2 large free-range eggs FILLING olive oil 75 g lean minced beef 75 g higher-welfare prosciutto di Parma 50 g higher-welfare mortadella di Bologna 1 pinch of ground nutmeg 50 g Parmesan cheese , plus extra to serve",not-too-tricky,pasta,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
Ham ribollita,1 onion 2 cloves of garlic 2 sticks of celery 1 carrot olive oil 2 teaspoons fennel seeds 1 x 400 g tin of plum tomatoes 1 x 400 g tin of cannellini beans 750 ml organic stock or the ham cooking liquor 300 g cavolo nero 100 g spinach 150 g leftover cooked higher-welfare ham 1 onion 2 cloves of garlic 2 sticks of celery 1 carrot olive oil 2 teaspoons fennel seeds 1 x 400 g tin of plum tomatoes 1 x 400 g tin of cannellini beans 750 ml organic stock or the ham cooking liquor 300 g cavolo nero 100 g spinach 150 g leftover cooked higher-welfare ham 1 onion 2 cloves of garlic 2 sticks of celery 1 carrot olive oil 2 teaspoons fennel seeds 1 x 400 g tin of plum tomatoes 1 x 400 g tin of cannellini beans 750 ml organic stock or the ham cooking liquor 300 g cavolo nero 100 g spinach 150 g leftover cooked higher-welfare ham 1 onion 2 cloves of garlic 2 sticks of celery 1 carrot olive oil 2 teaspoons fennel seeds 1 x 400 g tin of plum tomatoes 1 x 400 g tin of cannellini beans 750 ml organic stock or the ham cooking liquor 300 g cavolo nero 100 g spinach 150 g leftover cooked higher-welfare ham,not-too-tricky,pork,"https://img.jamieoliver.com/jamieoliver/recipe-database/134795904.jpg?tr=w-800,h-1066"
